sku_id,name,pair_sku_id,side,arm_type,is_boxed,length_cm,width_cm,height_cm,weight_kg,unit_volume_l,effective_volume_l,rotation,effective_rotation,sales_median_6m,target_stock_qty,batch_weight_kg,batch_volume_l
SKU-1389-RH,Важіль curved RH (R2),SKU-1389-LH,RH,curved,False,27.6,13.3,6.7,2.38,2.46,1.03,R2,R2,29.8,45,107.1,46.4
SKU-1390-LH,Важіль heavy_integral LH (R2),SKU-1390-RH,LH,heavy_integral,False,81.1,17.1,13.2,9.37,18.31,12.45,R2,R2,26.3,40,374.8,498.0
SKU-1390-RH,Важіль heavy_integral RH (R2),SKU-1390-LH,RH,heavy_integral,False,81.1,17.1,13.2,9.37,18.31,12.45,R2,R2,26.1,40,374.8,498.0
SKU-1391-LH,Важіль curved LH (R2),SKU-1391-RH,LH,curved,False,30.2,12.5,7.9,2.08,2.98,1.25,R2,R2,21.7,33,68.6,41.2
SKU-1391-RH,Важіль curved RH (R2),SKU-1391-LH,RH,curved,False,30.2,12.5,7.9,2.08,2.98,1.25,R2,R2,22.3,34,70.7,42.5
SKU-1392-LH,Важіль trailing LH (R2),SKU-1392-RH,LH,trailing,False,54.0,6.4,8.8,2.72,3.04,1.16,R2,R2,19.3,29,78.9,33.6
SKU-1392-RH,Важіль trailing RH (R2),SKU-1392-LH,RH,trailing,False,54.0,6.4,8.8,2.72,3.04,1.16,R2,R2,19.3,29,78.9,33.6
SKU-1393-LH,Важіль curved LH (R2),SKU-1393-RH,LH,curved,False,30.3,10.2,10.8,2.05,3.34,1.4,R2,R2,26.5,40,82.0,56.0
SKU-1393-RH,Важіль curved RH (R2),SKU-1393-LH,RH,curved,False,30.3,10.2,10.8,2.05,3.34,1.4,R2,R2,26.3,40,82.0,56.0
SKU-1394-LH,Важіль straight_link LH (R2),SKU-1394-RH,LH,straight_link,False,21.8,6.1,7.0,1.35,0.93,0.26,R2,R2,18.7,29,39.2,7.5
SKU-1394-RH,Важіль straight_link RH (R2),SKU-1394-LH,RH,straight_link,False,21.8,6.1,7.0,1.35,0.93,0.26,R2,R2,20.0,30,40.5,7.8
SKU-1395-LH,Важіль trailing LH (R2),SKU-1395-RH,LH,trailing,False,75.0,7.0,7.4,3.57,3.88,1.47,R2,R2,26.0,39,139.2,57.3
SKU-1395-RH,Важіль trailing RH (R2),SKU-1395-LH,RH,trailing,False,75.0,7.0,7.4,3.57,3.88,1.47,R2,R2,25.1,38,135.7,55.9
SKU-1396-LH,Важіль trailing LH (R2),SKU-1396-RH,LH,trailing,False,58.6,8.3,8.8,2.94,4.28,1.63,R2,R2,27.4,42,123.5,68.5
SKU-1396-RH,Важіль trailing RH (R2),SKU-1396-LH,RH,trailing,False,58.6,8.3,8.8,2.94,4.28,1.63,R2,R2,28.5,43,126.4,70.1
SKU-1397-LH,Важіль curved LH (R2),SKU-1397-RH,LH,curved,False,27.6,10.1,7.6,1.77,2.12,0.89,R2,R2,27.9,42,74.3,37.4
SKU-1397-RH,Важіль curved RH (R2),SKU-1397-LH,RH,curved,False,27.6,10.1,7.6,1.77,2.12,0.89,R2,R2,26.8,41,72.6,36.5
SKU-1398-LH,Важіль curved LH (R2),SKU-1398-RH,LH,curved,False,33.0,18.7,5.1,2.66,3.15,1.32,R2,R2,25.6,39,103.7,51.5
SKU-1398-RH,Важіль curved RH (R2),SKU-1398-LH,RH,curved,False,33.0,18.7,5.1,2.66,3.15,1.32,R2,R2,24.8,38,101.1,50.2
SKU-1399-LH,Важіль curved LH (R2),SKU-1399-RH,LH,curved,False,27.5,12.4,10.3,2.93,3.51,1.47,R2,R2,17.8,27,79.1,39.7
SKU-1399-RH,Важіль curved RH (R2),SKU-1399-LH,RH,curved,False,27.5,12.4,10.3,2.93,3.51,1.47,R2,R2,17.7,27,79.1,39.7
SKU-1400-LH,Важіль trailing LH (R2),SKU-1400-RH,LH,trailing,False,58.4,6.3,6.8,3.64,2.5,0.95,R2,R2,25.6,39,142.0,37.0
SKU-1400-RH,Важіль trailing RH (R2),SKU-1400-LH,RH,trailing,False,58.4,6.3,6.8,3.64,2.5,0.95,R2,R2,24.4,37,134.7,35.1
SKU-1401-LH,Важіль straight_link LH (R2),SKU-1401-RH,LH,straight_link,False,29.7,6.8,6.9,1.33,1.39,0.39,R2,R2,23.9,36,47.9,14.0
SKU-1401-RH,Важіль straight_link RH (R2),SKU-1401-LH,RH,straight_link,False,29.7,6.8,6.9,1.33,1.39,0.39,R2,R2,24.8,38,50.5,14.8
SKU-1402-LH,Важіль curved LH (R2),SKU-1402-RH,LH,curved,False,37.8,16.3,5.4,2.27,3.33,1.4,R2,R2,29.2,44,99.9,61.6
SKU-1402-RH,Важіль curved RH (R2),SKU-1402-LH,RH,curved,False,37.8,16.3,5.4,2.27,3.33,1.4,R2,R2,29.1,44,99.9,61.6
SKU-1403-LH,Важіль heavy_integral LH (R2),SKU-1403-RH,LH,heavy_integral,False,61.8,25.0,15.3,9.59,23.64,16.08,R2,R2,23.7,36,345.2,578.9
SKU-1403-RH,Важіль heavy_integral RH (R2),SKU-1403-LH,RH,heavy_integral,False,61.8,25.0,15.3,9.59,23.64,16.08,R2,R2,23.0,35,335.6,562.8
SKU-1404-LH,Важіль a_shaped LH (R2),SKU-1404-RH,LH,a_shaped,False,42.8,33.1,12.2,6.6,17.28,8.99,R2,R2,19.3,29,191.4,260.7
SKU-1404-RH,Важіль a_shaped RH (R2),SKU-1404-LH,RH,a_shaped,False,42.8,33.1,12.2,6.6,17.28,8.99,R2,R2,18.5,28,184.8,251.7
SKU-1405-LH,Важіль straight_link LH (R2),SKU-1405-RH,LH,straight_link,False,18.3,5.1,5.8,0.46,0.54,0.15,R2,R2,24.7,38,17.5,5.7
SKU-1405-RH,Важіль straight_link RH (R2),SKU-1405-LH,RH,straight_link,False,18.3,5.1,5.8,0.46,0.54,0.15,R2,R2,23.1,35,16.1,5.2
SKU-1406-LH,Важіль straight_link LH (R2),SKU-1406-RH,LH,straight_link,False,23.7,6.3,4.9,0.56,0.73,0.2,R2,R2,19.2,29,16.2,5.8
SKU-1406-RH,Важіль straight_link RH (R2),SKU-1406-LH,RH,straight_link,False,23.7,6.3,4.9,0.56,0.73,0.2,R2,R2,19.4,30,16.8,6.0
SKU-1407-LH,Важіль curved LH (R2),SKU-1407-RH,LH,curved,False,40.1,19.8,9.1,1.8,7.23,3.04,R2,R2,21.1,32,57.6,97.3
SKU-1407-RH,Важіль curved RH (R2),SKU-1407-LH,RH,curved,False,40.1,19.8,9.1,1.8,7.23,3.04,R2,R2,21.0,32,57.6,97.3
SKU-1408-LH,Важіль curved LH (R2),SKU-1408-RH,LH,curved,False,34.6,14.3,7.1,3.09,3.51,1.47,R2,R2,27.0,41,126.7,60.3
SKU-1408-RH,Важіль curved RH (R2),SKU-1408-LH,RH,curved,False,34.6,14.3,7.1,3.09,3.51,1.47,R2,R2,28.4,43,132.9,63.2
SKU-1409-LH,Важіль trailing LH (R2),SKU-1409-RH,LH,trailing,False,60.5,7.8,7.0,4.08,3.3,1.25,R2,R2,27.6,42,171.4,52.5
SKU-1409-RH,Важіль trailing RH (R2),SKU-1409-LH,RH,trailing,False,60.5,7.8,7.0,4.08,3.3,1.25,R2,R2,28.3,43,175.4,53.8
SKU-1410-LH,Важіль a_shaped LH (R2),SKU-1410-RH,LH,a_shaped,False,44.1,29.1,13.9,5.77,17.84,9.28,R2,R2,28.9,44,253.9,408.3
SKU-1410-RH,Важіль a_shaped RH (R2),SKU-1410-LH,RH,a_shaped,False,44.1,29.1,13.9,5.77,17.84,9.28,R2,R2,28.6,43,248.1,399.0
SKU-1411-LH,Важіль a_shaped LH (R2),SKU-1411-RH,LH,a_shaped,False,45.8,28.6,12.4,4.17,16.24,8.44,R2,R2,25.8,39,162.6,329.2
SKU-1411-RH,Важіль a_shaped RH (R2),SKU-1411-LH,RH,a_shaped,False,45.8,28.6,12.4,4.17,16.24,8.44,R2,R2,25.5,39,162.6,329.2
SKU-1412-LH,Важіль curved LH (R2),SKU-1412-RH,LH,curved,False,26.0,18.6,9.4,2.53,4.55,1.91,R2,R2,19.3,29,73.4,55.4
SKU-1412-RH,Важіль curved RH (R2),SKU-1412-LH,RH,curved,False,26.0,18.6,9.4,2.53,4.55,1.91,R2,R2,19.2,29,73.4,55.4
SKU-1413-LH,Важіль straight_link LH (R2),SKU-1413-RH,LH,straight_link,False,30.5,4.8,5.2,0.51,0.76,0.21,R2,R2,20.7,32,16.3,6.7
SKU-1413-RH,Важіль straight_link RH (R2),SKU-1413-LH,RH,straight_link,False,30.5,4.8,5.2,0.51,0.76,0.21,R2,R2,20.8,32,16.3,6.7
SKU-1414-LH,Важіль straight_link LH (R2),SKU-1414-RH,LH,straight_link,False,18.8,5.4,4.8,0.62,0.49,0.14,R2,R2,29.8,45,27.9,6.3
SKU-1414-RH,Важіль straight_link RH (R2),SKU-1414-LH,RH,straight_link,False,18.8,5.4,4.8,0.62,0.49,0.14,R2,R2,29.7,45,27.9,6.3
SKU-1415-LH,Важіль straight_link LH (R2),SKU-1415-RH,LH,straight_link,False,24.0,5.9,6.4,1.1,0.91,0.25,R2,R2,20.1,31,34.1,7.8
SKU-1415-RH,Важіль straight_link RH (R2),SKU-1415-LH,RH,straight_link,False,24.0,5.9,6.4,1.1,0.91,0.25,R2,R2,19.9,30,33.0,7.5
SKU-1416-LH,Важіль straight_link LH (R2),SKU-1416-RH,LH,straight_link,False,26.8,5.9,4.4,1.01,0.7,0.2,R2,R2,19.2,29,29.3,5.8
SKU-1416-RH,Важіль straight_link RH (R2),SKU-1416-LH,RH,straight_link,False,26.8,5.9,4.4,1.01,0.7,0.2,R2,R2,18.9,29,29.3,5.8
SKU-1417-LH,Важіль curved LH (R2),SKU-1417-RH,LH,curved,False,29.3,14.7,10.4,1.97,4.48,1.88,R2,R2,23.9,36,70.9,67.7
SKU-1417-RH,Важіль curved RH (R2),SKU-1417-LH,RH,curved,False,29.3,14.7,10.4,1.97,4.48,1.88,R2,R2,23.2,35,69.0,65.8
SKU-1418-LH,Важіль a_shaped LH (R2),SKU-1418-RH,LH,a_shaped,False,37.1,33.6,11.5,5.61,14.34,7.46,R2,R2,25.7,39,218.8,290.9
SKU-1418-RH,Важіль a_shaped RH (R2),SKU-1418-LH,RH,a_shaped,False,37.1,33.6,11.5,5.61,14.34,7.46,R2,R2,25.2,38,213.2,283.5
SKU-1419-LH,Важіль straight_link LH (R2),SKU-1419-RH,LH,straight_link,False,25.5,6.9,6.9,1.24,1.21,0.34,R2,R2,23.5,36,44.6,12.2
SKU-1419-RH,Важіль straight_link RH (R2),SKU-1419-LH,RH,straight_link,False,25.5,6.9,6.9,1.24,1.21,0.34,R2,R2,24.4,37,45.9,12.6
SKU-1420-LH,Важіль trailing LH (R2),SKU-1420-RH,LH,trailing,False,56.8,10.3,8.5,3.08,4.97,1.89,R2,R2,18.7,29,89.3,54.8
SKU-1420-RH,Важіль trailing RH (R2),SKU-1420-LH,RH,trailing,False,56.8,10.3,8.5,3.08,4.97,1.89,R2,R2,19.4,30,92.4,56.7
SKU-1421-LH,Важіль curved LH (R2),SKU-1421-RH,LH,curved,False,29.3,10.8,10.3,2.3,3.26,1.37,R2,R2,25.4,39,89.7,53.4
SKU-1421-RH,Важіль curved RH (R2),SKU-1421-LH,RH,curved,False,29.3,10.8,10.3,2.3,3.26,1.37,R2,R2,23.7,36,82.8,49.3
SKU-1422-LH,Важіль straight_link LH (R2),SKU-1422-RH,LH,straight_link,False,19.0,5.3,6.8,0.83,0.68,0.19,R2,R2,30.1,46,38.2,8.7
SKU-1422-RH,Важіль straight_link RH (R2),SKU-1422-LH,RH,straight_link,False,19.0,5.3,6.8,0.83,0.68,0.19,R2,R2,29.5,45,37.4,8.6
SKU-1423-LH,Важіль curved LH (R2),SKU-1423-RH,LH,curved,False,31.6,14.5,5.4,2.27,2.47,1.04,R2,R2,24.0,36,81.7,37.4
SKU-1423-RH,Важіль curved RH (R2),SKU-1423-LH,RH,curved,False,31.6,14.5,5.4,2.27,2.47,1.04,R2,R2,23.9,36,81.7,37.4
SKU-1424-LH,Важіль curved LH (R2),SKU-1424-RH,LH,curved,False,26.1,12.6,9.0,2.47,2.96,1.24,R2,R2,18.5,28,69.2,34.7
SKU-1424-RH,Важіль curved RH (R2),SKU-1424-LH,RH,curved,False,26.1,12.6,9.0,2.47,2.96,1.24,R2,R2,18.5,28,69.2,34.7
SKU-1425-LH,Важіль straight_link LH (R2),SKU-1425-RH,LH,straight_link,False,18.9,6.7,6.0,1.18,0.76,0.21,R2,R2,27.7,42,49.6,8.8
SKU-1425-RH,Важіль straight_link RH (R2),SKU-1425-LH,RH,straight_link,False,18.9,6.7,6.0,1.18,0.76,0.21,R2,R2,27.1,41,48.4,8.6
SKU-1426-LH,Важіль curved LH (R2),SKU-1426-RH,LH,curved,False,36.7,17.4,9.5,1.91,6.07,2.55,R2,R2,21.0,32,61.1,81.6
SKU-1426-RH,Важіль curved RH (R2),SKU-1426-LH,RH,curved,False,36.7,17.4,9.5,1.91,6.07,2.55,R2,R2,20.7,32,61.1,81.6
SKU-1427-LH,Важіль straight_link LH (R2),SKU-1427-RH,LH,straight_link,False,28.6,6.1,6.3,1.29,1.1,0.31,R2,R2,25.2,38,49.0,11.8
SKU-1427-RH,Важіль straight_link RH (R2),SKU-1427-LH,RH,straight_link,False,28.6,6.1,6.3,1.29,1.1,0.31,R2,R2,24.3,37,47.7,11.5
SKU-1428-LH,Важіль a_shaped LH (R2),SKU-1428-RH,LH,a_shaped,False,47.5,30.3,8.6,4.6,12.38,6.44,R2,R2,20.4,31,142.6,199.6
SKU-1428-RH,Важіль a_shaped RH (R2),SKU-1428-LH,RH,a_shaped,False,47.5,30.3,8.6,4.6,12.38,6.44,R2,R2,20.8,32,147.2,206.1
SKU-1429-LH,Важіль a_shaped LH (R2),SKU-1429-RH,LH,a_shaped,False,44.1,29.0,7.6,5.83,9.72,5.05,R2,R2,23.2,35,204.1,176.8
SKU-1429-RH,Важіль a_shaped RH (R2),SKU-1429-LH,RH,a_shaped,False,44.1,29.0,7.6,5.83,9.72,5.05,R2,R2,22.9,35,204.1,176.8
SKU-1430-LH,Важіль straight_link LH (R2),SKU-1430-RH,LH,straight_link,False,21.8,6.4,4.9,1.34,0.68,0.19,R2,R2,25.3,38,50.9,7.2
SKU-1430-RH,Важіль straight_link RH (R2),SKU-1430-LH,RH,straight_link,False,21.8,6.4,4.9,1.34,0.68,0.19,R2,R2,25.2,38,50.9,7.2
SKU-1431-LH,Важіль trailing LH (R2),SKU-1431-RH,LH,trailing,False,70.1,7.1,7.4,2.66,3.68,1.4,R2,R2,26.6,40,106.4,56.0
SKU-1431-RH,Важіль trailing RH (R2),SKU-1431-LH,RH,trailing,False,70.1,7.1,7.4,2.66,3.68,1.4,R2,R2,26.5,40,106.4,56.0
SKU-1432-LH,Важіль straight_link LH (R2),SKU-1432-RH,LH,straight_link,False,20.6,4.3,6.4,0.77,0.57,0.16,R2,R2,22.3,34,26.2,5.4
SKU-1432-RH,Важіль straight_link RH (R2),SKU-1432-LH,RH,straight_link,False,20.6,4.3,6.4,0.77,0.57,0.16,R2,R2,22.7,35,26.9,5.6
SKU-1433-LH,Важіль heavy_integral LH (R2),SKU-1433-RH,LH,heavy_integral,True,78.1,18.4,14.5,6.37,20.84,21.88,R2,R2,25.6,39,248.4,853.3
SKU-1433-RH,Важіль heavy_integral RH (R2),SKU-1433-LH,RH,heavy_integral,True,78.1,18.4,14.5,6.37,20.84,21.88,R2,R2,26.8,41,261.2,897.1
SKU-1434-LH,Важіль curved LH (R2),SKU-1434-RH,LH,curved,False,31.2,20.8,11.0,3.09,7.14,3.0,R2,R2,27.6,42,129.8,126.0
SKU-1434-RH,Важіль curved RH (R2),SKU-1434-LH,RH,curved,False,31.2,20.8,11.0,3.09,7.14,3.0,R2,R2,28.3,43,132.9,129.0
SKU-1435-LH,Важіль straight_link LH (R2),SKU-1435-RH,LH,straight_link,True,19.3,7.5,5.1,1.15,0.74,0.78,R2,R2,28.5,43,49.4,33.5
SKU-1435-RH,Важіль straight_link RH (R2),SKU-1435-LH,RH,straight_link,True,19.3,7.5,5.1,1.15,0.74,0.78,R2,R2,28.8,44,50.6,34.3
SKU-1436-LH,Важіль straight_link LH (R2),SKU-1436-RH,LH,straight_link,False,18.6,5.4,4.5,0.42,0.45,0.13,R2,R2,22.8,35,14.7,4.5
SKU-1436-RH,Важіль straight_link RH (R2),SKU-1436-LH,RH,straight_link,False,18.6,5.4,4.5,0.42,0.45,0.13,R2,R2,22.4,34,14.3,4.4
SKU-1437-LH,Важіль a_shaped LH (R2),SKU-1437-RH,LH,a_shaped,False,46.5,29.7,7.1,6.05,9.81,5.1,R2,R2,26.0,39,235.9,198.9
SKU-1437-RH,Важіль a_shaped RH (R2),SKU-1437-LH,RH,a_shaped,False,46.5,29.7,7.1,6.05,9.81,5.1,R2,R2,24.5,37,223.8,188.7
SKU-1438-LH,Важіль curved LH (R2),SKU-1438-RH,LH,curved,False,35.9,16.8,8.7,3.16,5.25,2.21,R2,R2,25.2,38,120.1,84.0
SKU-1438-RH,Важіль curved RH (R2),SKU-1438-LH,RH,curved,False,35.9,16.8,8.7,3.16,5.25,2.21,R2,R2,26.0,39,123.2,86.2
SKU-1439-LH,Важіль a_shaped LH (R2),SKU-1439-RH,LH,a_shaped,False,43.1,37.3,10.1,4.33,16.24,8.44,R2,R2,26.0,39,168.9,329.2
SKU-1439-RH,Важіль a_shaped RH (R2),SKU-1439-LH,RH,a_shaped,False,43.1,37.3,10.1,4.33,16.24,8.44,R2,R2,26.0,39,168.9,329.2
SKU-1440-LH,Важіль curved LH (R2),SKU-1440-RH,LH,curved,False,34.4,12.5,11.0,3.37,4.73,1.99,R2,R2,26.4,40,134.8,79.6
SKU-1440-RH,Важіль curved RH (R2),SKU-1440-LH,RH,curved,False,34.4,12.5,11.0,3.37,4.73,1.99,R2,R2,26.2,40,134.8,79.6
SKU-1441-LH,Важіль heavy_integral LH (R2),SKU-1441-RH,LH,heavy_integral,False,51.7,20.5,15.4,9.11,16.32,11.1,R2,R2,23.3,35,318.8,388.5
SKU-1441-RH,Важіль heavy_integral RH (R2),SKU-1441-LH,RH,heavy_integral,False,51.7,20.5,15.4,9.11,16.32,11.1,R2,R2,21.9,33,300.6,366.3
SKU-1442-LH,Важіль curved LH (R2),SKU-1442-RH,LH,curved,False,37.1,18.4,8.9,2.1,6.08,2.55,R2,R2,20.1,31,65.1,79.0
SKU-1442-RH,Важіль curved RH (R2),SKU-1442-LH,RH,curved,False,37.1,18.4,8.9,2.1,6.08,2.55,R2,R2,20.0,30,63.0,76.5
SKU-1443-LH,Важіль heavy_integral LH (R2),SKU-1443-RH,LH,heavy_integral,False,72.6,20.6,15.3,9.8,22.88,15.56,R2,R2,19.3,29,284.2,451.2
SKU-1443-RH,Важіль heavy_integral RH (R2),SKU-1443-LH,RH,heavy_integral,False,72.6,20.6,15.3,9.8,22.88,15.56,R2,R2,20.5,31,303.8,482.4
SKU-1444-LH,Важіль a_shaped LH (R2),SKU-1444-RH,LH,a_shaped,False,47.2,39.4,13.4,6.67,24.92,12.96,R2,R2,24.4,37,246.8,479.5
SKU-1444-RH,Важіль a_shaped RH (R2),SKU-1444-LH,RH,a_shaped,False,47.2,39.4,13.4,6.67,24.92,12.96,R2,R2,24.2,37,246.8,479.5
SKU-1445-LH,Важіль curved LH (R2),SKU-1445-RH,LH,curved,False,35.2,13.3,10.5,2.65,4.92,2.07,R2,R2,24.8,38,100.7,78.7
SKU-1445-RH,Важіль curved RH (R2),SKU-1445-LH,RH,curved,False,35.2,13.3,10.5,2.65,4.92,2.07,R2,R2,24.2,37,98.0,76.6
SKU-1446-LH,Важіль a_shaped LH (R2),SKU-1446-RH,LH,a_shaped,True,42.8,27.4,11.9,6.42,13.96,14.66,R2,R2,29.0,44,282.5,645.0
SKU-1446-RH,Важіль a_shaped RH (R2),SKU-1446-LH,RH,a_shaped,True,42.8,27.4,11.9,6.42,13.96,14.66,R2,R2,27.9,42,269.6,615.7
SKU-1447-LH,Важіль curved LH (R2),SKU-1447-RH,LH,curved,False,40.2,12.4,9.4,2.12,4.69,1.97,R2,R2,28.7,44,93.3,86.7
SKU-1447-RH,Важіль curved RH (R2),SKU-1447-LH,RH,curved,False,40.2,12.4,9.4,2.12,4.69,1.97,R2,R2,26.6,40,84.8,78.8
SKU-1448-LH,Важіль a_shaped LH (R2),SKU-1448-RH,LH,a_shaped,False,46.0,41.6,10.7,6.31,20.48,10.65,R2,R2,18.5,28,176.7,298.2
SKU-1448-RH,Важіль a_shaped RH (R2),SKU-1448-LH,RH,a_shaped,False,46.0,41.6,10.7,6.31,20.48,10.65,R2,R2,18.1,28,176.7,298.2
SKU-1449-LH,Важіль curved LH (R2),SKU-1449-RH,LH,curved,False,39.1,20.2,10.6,1.75,8.37,3.52,R2,R2,21.9,33,57.8,116.2
SKU-1449-RH,Важіль curved RH (R2),SKU-1449-LH,RH,curved,False,39.1,20.2,10.6,1.75,8.37,3.52,R2,R2,22.1,34,59.5,119.7
SKU-1450-LH,Важіль a_shaped LH (R2),SKU-1450-RH,LH,a_shaped,False,43.5,30.3,7.8,4.14,10.28,5.35,R2,R2,20.5,31,128.3,165.8
SKU-1450-RH,Важіль a_shaped RH (R2),SKU-1450-LH,RH,a_shaped,False,43.5,30.3,7.8,4.14,10.28,5.35,R2,R2,20.2,31,128.3,165.8
SKU-1451-LH,Важіль a_shaped LH (R2),SKU-1451-RH,LH,a_shaped,False,43.0,30.5,13.4,4.64,17.57,9.14,R2,R2,21.1,32,148.5,292.5
SKU-1451-RH,Важіль a_shaped RH (R2),SKU-1451-LH,RH,a_shaped,False,43.0,30.5,13.4,4.64,17.57,9.14,R2,R2,21.0,32,148.5,292.5
SKU-1452-LH,Важіль curved LH (R2),SKU-1452-RH,LH,curved,False,31.7,18.1,5.4,1.98,3.1,1.3,R2,R2,26.9,41,81.2,53.3
SKU-1452-RH,Важіль curved RH (R2),SKU-1452-LH,RH,curved,False,31.7,18.1,5.4,1.98,3.1,1.3,R2,R2,27.4,42,83.2,54.6
SKU-1453-LH,Важіль trailing LH (R2),SKU-1453-RH,LH,trailing,False,56.0,6.4,6.9,2.74,2.47,0.94,R2,R2,25.4,39,106.9,36.7
SKU-1453-RH,Важіль trailing RH (R2),SKU-1453-LH,RH,trailing,False,56.0,6.4,6.9,2.74,2.47,0.94,R2,R2,24.0,36,98.6,33.8
SKU-1454-LH,Важіль straight_link LH (R2),SKU-1454-RH,LH,straight_link,False,25.1,4.5,6.2,0.67,0.7,0.2,R2,R2,23.1,35,23.5,7.0
SKU-1454-RH,Важіль straight_link RH (R2),SKU-1454-LH,RH,straight_link,False,25.1,4.5,6.2,0.67,0.7,0.2,R2,R2,23.8,36,24.1,7.2
SKU-1455-LH,Важіль curved LH (R2),SKU-1455-RH,LH,curved,False,39.2,10.7,7.5,2.43,3.15,1.32,R2,R2,26.9,41,99.6,54.1
SKU-1455-RH,Важіль curved RH (R2),SKU-1455-LH,RH,curved,False,39.2,10.7,7.5,2.43,3.15,1.32,R2,R2,27.1,41,99.6,54.1
SKU-1456-LH,Важіль a_shaped LH (R2),SKU-1456-RH,LH,a_shaped,False,49.8,31.0,11.3,6.29,17.44,9.07,R2,R2,30.8,47,295.6,426.3
SKU-1456-RH,Важіль a_shaped RH (R2),SKU-1456-LH,RH,a_shaped,False,49.8,31.0,11.3,6.29,17.44,9.07,R2,R2,29.6,45,283.1,408.2
SKU-1457-LH,Важіль curved LH (R2),SKU-1457-RH,LH,curved,False,33.8,18.9,8.0,2.47,5.11,2.15,R2,R2,27.7,42,103.7,90.3
SKU-1457-RH,Важіль curved RH (R2),SKU-1457-LH,RH,curved,False,33.8,18.9,8.0,2.47,5.11,2.15,R2,R2,28.9,44,108.7,94.6
SKU-1458-LH,Важіль curved LH (R2),SKU-1458-RH,LH,curved,False,31.3,15.4,9.6,1.83,4.63,1.94,R2,R2,21.1,32,58.6,62.1
SKU-1458-RH,Важіль curved RH (R2),SKU-1458-LH,RH,curved,False,31.3,15.4,9.6,1.83,4.63,1.94,R2,R2,19.8,30,54.9,58.2
SKU-1459-LH,Важіль trailing LH (R2),SKU-1459-RH,LH,trailing,False,67.1,8.4,7.6,2.58,4.28,1.63,R2,R2,24.4,37,95.5,60.3
SKU-1459-RH,Важіль trailing RH (R2),SKU-1459-LH,RH,trailing,False,67.1,8.4,7.6,2.58,4.28,1.63,R2,R2,25.0,38,98.0,61.9
SKU-1460-LH,Важіль straight_link LH (R2),SKU-1460-RH,LH,straight_link,False,26.0,4.6,5.0,0.62,0.6,0.17,R2,R2,20.7,32,19.8,5.4
SKU-1460-RH,Важіль straight_link RH (R2),SKU-1460-LH,RH,straight_link,False,26.0,4.6,5.0,0.62,0.6,0.17,R2,R2,19.8,30,18.6,5.1
SKU-1461-LH,Важіль trailing LH (R2),SKU-1461-RH,LH,trailing,False,77.2,8.9,5.6,2.89,3.85,1.46,R2,R2,27.3,41,118.5,59.9
SKU-1461-RH,Важіль trailing RH (R2),SKU-1461-LH,RH,trailing,False,77.2,8.9,5.6,2.89,3.85,1.46,R2,R2,26.7,41,118.5,59.9
SKU-1462-LH,Важіль trailing LH (R2),SKU-1462-RH,LH,trailing,False,74.0,10.0,5.7,3.51,4.22,1.6,R2,R2,20.2,31,108.8,49.6
SKU-1462-RH,Важіль trailing RH (R2),SKU-1462-LH,RH,trailing,False,74.0,10.0,5.7,3.51,4.22,1.6,R2,R2,21.3,32,112.3,51.2
SKU-1463-LH,Важіль trailing LH (R2),SKU-1463-RH,LH,trailing,False,58.8,6.0,8.5,3.76,3.0,1.14,R2,R2,26.0,39,146.6,44.5
SKU-1463-RH,Важіль trailing RH (R2),SKU-1463-LH,RH,trailing,False,58.8,6.0,8.5,3.76,3.0,1.14,R2,R2,24.8,38,142.9,43.3
SKU-1464-LH,Важіль curved LH (R2),SKU-1464-RH,LH,curved,False,31.6,11.1,7.9,3.26,2.77,1.16,R2,R2,18.2,28,91.3,32.5
SKU-1464-RH,Важіль curved RH (R2),SKU-1464-LH,RH,curved,False,31.6,11.1,7.9,3.26,2.77,1.16,R2,R2,18.0,27,88.0,31.3
SKU-1465-LH,Важіль straight_link LH (R2),SKU-1465-RH,LH,straight_link,False,30.7,5.6,5.6,1.16,0.96,0.27,R2,R2,19.8,30,34.8,8.1
SKU-1465-RH,Важіль straight_link RH (R2),SKU-1465-LH,RH,straight_link,False,30.7,5.6,5.6,1.16,0.96,0.27,R2,R2,19.7,30,34.8,8.1
SKU-1466-LH,Важіль straight_link LH (R2),SKU-1466-RH,LH,straight_link,False,32.0,6.7,5.4,1.23,1.16,0.32,R2,R2,19.3,29,35.7,9.3
SKU-1466-RH,Важіль straight_link RH (R2),SKU-1466-LH,RH,straight_link,False,32.0,6.7,5.4,1.23,1.16,0.32,R2,R2,19.6,30,36.9,9.6
SKU-1467-LH,Важіль curved LH (R2),SKU-1467-RH,LH,curved,False,34.2,17.4,10.5,2.52,6.25,2.62,R2,R2,23.2,35,88.2,91.7
SKU-1467-RH,Важіль curved RH (R2),SKU-1467-LH,RH,curved,False,34.2,17.4,10.5,2.52,6.25,2.62,R2,R2,23.1,35,88.2,91.7
SKU-1468-LH,Важіль a_shaped LH (R2),SKU-1468-RH,LH,a_shaped,False,43.0,39.4,8.3,3.68,14.06,7.31,R2,R2,22.9,35,128.8,255.8
SKU-1468-RH,Важіль a_shaped RH (R2),SKU-1468-LH,RH,a_shaped,False,43.0,39.4,8.3,3.68,14.06,7.31,R2,R2,22.5,34,125.1,248.5
